fixture_id,baseline_id,scenario_focus,attempted,invalid_run,output_available,structured_commitment_available,repair_expected,no_feasible_expected,hard_constraint_violation,evidence_coverage_failure,witness_drop,consequence_continuity_failure,no_feasible_emission,abstain_triggered,repair_triggered,repair_correct,inappropriate_personalization,surface_realization_failure,latency_ms,input_tokens,output_tokens,prompt_cost_units,provider,model,commitment_type,parse_retry_count
synthetic_love_choice_falsehard_02_03_r02,tool_memory_agent,love_choice,true,false,true,true,false,false,false,true,true,false,false,false,false,true,false,true,47892,1831,2945,4776,external-api,MiniMax-M2.7,commit,1
synthetic_love_choice_falsehard_02_03_r02,validator_only,love_choice,true,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,36439,591,2200,2791,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r02,cbea_lcv_runtime,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,68671,1605,4400,6005,external-api,MiniMax-M2.7,commit,1
synthetic_love_choice_falsehard_02_03_r02,oracle_evidence_upper_bound,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,commit,
synthetic_love_choice_falsehard_02_03_r03,raw_prompt_stuffing,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,47204,1881,2837,4718,external-api,MiniMax-M2.7,commit,1
synthetic_love_choice_falsehard_02_03_r03,dense_retrieval_rag,love_choice,true,false,true,true,false,false,true,true,true,true,false,false,false,true,false,true,33862,528,2200,2728,external-api,MiniMax-M2.7,commit | repair | abstain | recontract,0
synthetic_love_choice_falsehard_02_03_r03,long_context_llm,love_choice,true,false,true,true,false,false,false,true,false,true,false,false,false,true,false,true,35218,914,2200,3114,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r03,tool_memory_agent,love_choice,true,false,true,true,false,false,false,true,false,false,false,false,false,true,false,true,37173,886,2200,3086,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r03,runtime_without_cbea,love_choice,true,false,true,false,false,false,false,false,false,false,false,true,true,false,false,false,51195,1827,2874,4701,external-api,MiniMax-M2.7,abstain,1
synthetic_love_choice_falsehard_02_03_r03,cbea_lcv_runtime,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,33879,773,2200,2973,external-api,MiniMax-M2.7,commit | repair | abstain | recontract,0
synthetic_love_choice_falsehard_02_03_r03,oracle_evidence_upper_bound,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,commit,
synthetic_love_choice_falsehard_02_03_r04,summarized_profile,love_choice,true,false,true,true,false,false,false,true,false,true,false,false,false,true,false,true,13780,627,757,1384,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r04,dense_retrieval_rag,love_choice,true,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,29740,528,1969,2497,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r04,long_context_llm,love_choice,true,false,true,true,false,false,false,true,false,false,false,false,false,true,false,true,31194,914,2200,3114,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r04,validator_only,love_choice,true,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,21887,591,1490,2081,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r04,runtime_without_cbea,love_choice,true,false,true,true,false,false,true,true,true,true,false,false,false,true,false,true,32724,884,2200,3084,external-api,MiniMax-M2.7,commit | repair | abstain | recontract,0
synthetic_love_choice_falsehard_02_03_r04,cbea_lcv_runtime,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,37083,773,2200,2973,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r05,raw_prompt_stuffing,love_choice,true,false,true,true,false,false,false,true,false,false,false,false,false,true,false,true,49592,1881,2765,4646,external-api,MiniMax-M2.7,commit,1
synthetic_love_choice_falsehard_02_03_r05,summarized_profile,love_choice,true,false,true,false,false,false,false,false,false,false,false,true,true,false,false,false,19163,627,1148,1775,external-api,MiniMax-M2.7,abstain,0
synthetic_love_choice_falsehard_02_03_r05,dense_retrieval_rag,love_choice,true,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,30433,528,1808,2336,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r05,tool_memory_agent,love_choice,true,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,45718,1831,3057,4888,external-api,MiniMax-M2.7,commit,1
synthetic_love_choice_falsehard_02_03_r05,validator_only,love_choice,true,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,59841,1241,4181,5422,external-api,MiniMax-M2.7,commit,1
synthetic_love_choice_falsehard_02_03_r05,runtime_without_cbea,love_choice,true,false,true,true,false,false,false,false,true,false,false,false,false,true,false,true,27612,884,1870,2754,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r05,oracle_evidence_upper_bound,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,commit,
synthetic_love_choice_falsehard_02_03_r06,raw_prompt_stuffing,love_choice,true,false,true,true,false,false,false,false,false,true,false,false,false,true,false,true,30404,911,1933,2844,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r06,summarized_profile,love_choice,true,false,true,true,false,false,false,true,false,true,false,false,false,true,false,true,26872,627,1805,2432,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r06,long_context_llm,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,24273,914,1800,2714,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r06,tool_memory_agent,love_choice,true,false,true,true,false,false,true,false,true,false,false,false,false,true,false,true,31236,886,2200,3086,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r06,validator_only,love_choice,true,false,true,true,false,false,false,true,true,true,false,false,false,true,false,true,36999,591,2200,2791,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r06,cbea_lcv_runtime,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,36717,773,2200,2973,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r06,oracle_evidence_upper_bound,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,commit,
synthetic_love_choice_falsehard_02_03_r07,raw_prompt_stuffing,love_choice,true,false,true,true,false,false,false,true,false,false,false,false,false,true,false,true,25776,911,1658,2569,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r07,dense_retrieval_rag,love_choice,true,false,true,true,false,false,false,true,true,true,false,false,false,true,false,true,14556,528,875,1403,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r07,long_context_llm,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,33002,914,2123,3037,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r07,tool_memory_agent,love_choice,true,false,true,true,false,false,false,false,true,false,false,false,false,true,false,true,32075,886,2200,3086,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r07,runtime_without_cbea,love_choice,true,false,true,true,false,false,true,true,true,true,false,false,false,true,false,true,30659,884,2200,3084,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r07,cbea_lcv_runtime,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,18799,773,1039,1812,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r07,oracle_evidence_upper_bound,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,commit,
synthetic_love_choice_falsehard_02_03_r08,summarized_profile,love_choice,true,false,true,true,false,false,false,true,false,true,false,false,false,true,false,true,52264,1313,2923,4236,external-api,MiniMax-M2.7,commit,1
synthetic_love_choice_falsehard_02_03_r08,dense_retrieval_rag,love_choice,true,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,15042,528,972,1500,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r08,long_context_llm,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,23705,914,1348,2262,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r08,validator_only,love_choice,true,false,true,false,false,false,false,false,false,false,false,true,true,false,false,false,33251,591,2200,2791,external-api,MiniMax-M2.7,abstain,0
synthetic_love_choice_falsehard_02_03_r08,runtime_without_cbea,love_choice,true,false,true,true,false,false,false,false,false,true,false,false,false,true,false,true,26705,884,1640,2524,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r08,cbea_lcv_runtime,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,33183,773,2200,2973,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r09,raw_prompt_stuffing,love_choice,true,false,true,true,false,false,false,false,false,true,false,false,false,true,false,true,32903,911,2200,3111,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r09,summarized_profile,love_choice,true,false,true,true,false,false,false,true,true,true,false,false,false,true,false,true,50427,1313,3075,4388,external-api,MiniMax-M2.7,commit,1
synthetic_love_choice_falsehard_02_03_r09,dense_retrieval_rag,love_choice,true,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,24397,528,1619,2147,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r09,tool_memory_agent,love_choice,true,false,true,true,false,false,true,true,true,true,false,false,false,true,false,true,103230,2776,6600,9376,external-api,MiniMax-M2.7,commit | repair | abstain | recontract,2
synthetic_love_choice_falsehard_02_03_r09,validator_only,love_choice,true,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,19744,591,1324,1915,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r09,runtime_without_cbea,love_choice,true,false,true,false,false,false,false,false,false,false,false,true,true,false,false,false,26416,884,1683,2567,external-api,MiniMax-M2.7,abstain,0
synthetic_love_choice_falsehard_02_03_r09,oracle_evidence_upper_bound,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,commit,
synthetic_love_choice_falsehard_02_03_r10,raw_prompt_stuffing,love_choice,true,false,true,true,false,false,false,true,false,true,false,false,false,true,false,true,24898,911,1876,2787,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r10,summarized_profile,love_choice,true,false,true,false,false,false,false,false,false,false,false,true,true,false,false,false,27598,627,1715,2342,external-api,MiniMax-M2.7,abstain,0
synthetic_love_choice_falsehard_02_03_r10,long_context_llm,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,29276,914,1984,2898,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r10,tool_memory_agent,love_choice,true,false,true,true,false,false,false,true,true,true,false,false,false,true,false,true,20837,886,1461,2347,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r10,validator_only,love_choice,true,false,true,true,false,false,false,true,true,true,false,false,false,true,false,true,25137,591,1696,2287,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r10,cbea_lcv_runtime,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,34945,773,2200,2973,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r10,oracle_evidence_upper_bound,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,commit,
synthetic_love_choice_falsehard_02_03_r11,raw_prompt_stuffing,love_choice,true,false,true,true,false,false,false,true,false,false,false,false,false,true,false,true,28156,911,2172,3083,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r11,dense_retrieval_rag,love_choice,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,35707,528,2200,2728,external-api,MiniMax-M2.7,,0
synthetic_love_choice_falsehard_02_03_r11,long_context_llm,love_choice,true,false,true,true,false,false,true,true,false,false,false,false,false,true,false,true,34472,914,2200,3114,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r11,tool_memory_agent,love_choice,true,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,35318,886,2200,3086,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r11,runtime_without_cbea,love_choice,true,false,true,true,false,false,false,false,true,false,false,false,false,true,false,true,76337,2770,5200,7970,external-api,MiniMax-M2.7,commit,2
synthetic_love_choice_falsehard_02_03_r11,cbea_lcv_runtime,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,20448,773,1512,2285,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r11,oracle_evidence_upper_bound,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,commit,
synthetic_love_choice_falsehard_02_03_r12,summarized_profile,love_choice,true,false,true,true,false,false,false,true,false,true,false,false,false,true,false,true,35223,627,2200,2827,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r12,dense_retrieval_rag,love_choice,true,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,31117,528,2200,2728,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r12,long_context_llm,love_choice,true,false,true,true,false,false,false,true,false,false,false,false,false,true,false,true,11765,914,740,1654,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r12,validator_only,love_choice,true,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,26632,591,1899,2490,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r12,runtime_without_cbea,love_choice,true,false,true,true,false,false,false,true,true,false,false,false,false,true,false,true,33614,884,2200,3084,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_falsehard_02_03_r12,cbea_lcv_runtime,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,31869,773,2200,2973,external-api,MiniMax-M2.7,commit | repair | abstain | recontract,0
synthetic_love_choice_exception_02_04_r01,raw_prompt_stuffing,love_choice,true,false,true,true,true,false,false,false,false,false,false,false,false,false,false,true,31901,936,2124,3060,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r01,summarized_profile,love_choice,true,false,true,false,true,false,false,false,false,false,false,false,true,true,false,false,18838,632,1116,1748,external-api,MiniMax-M2.7,repair,0
synthetic_love_choice_exception_02_04_r01,dense_retrieval_rag,love_choice,true,false,true,false,true,false,false,false,false,false,false,false,true,true,false,false,15281,535,897,1432,external-api,MiniMax-M2.7,repair,0
synthetic_love_choice_exception_02_04_r01,tool_memory_agent,love_choice,true,false,true,true,true,false,false,false,true,true,false,false,false,false,false,true,20921,913,1551,2464,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r01,validator_only,love_choice,true,false,true,false,true,false,false,false,false,false,false,false,true,true,false,false,33102,625,2200,2825,external-api,MiniMax-M2.7,repair,0
synthetic_love_choice_exception_02_04_r01,runtime_without_cbea,love_choice,true,false,true,false,true,false,false,false,false,false,false,false,true,true,false,false,31703,911,2200,3111,external-api,MiniMax-M2.7,repair,0
synthetic_love_choice_exception_02_04_r01,oracle_evidence_upper_bound,love_choice,true,false,true,false,true,false,false,false,false,false,false,false,true,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,repair,
synthetic_love_choice_exception_02_04_r02,raw_prompt_stuffing,love_choice,true,false,true,true,false,false,false,false,false,true,false,false,false,true,false,true,31903,936,2200,3136,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r02,summarized_profile,love_choice,true,false,true,true,false,false,true,true,true,true,false,false,false,true,false,true,69755,1323,4400,5723,external-api,MiniMax-M2.7,commit | repair | abstain | recontract,1
synthetic_love_choice_exception_02_04_r02,long_context_llm,love_choice,true,false,true,true,false,false,false,true,false,true,false,false,false,true,false,true,66758,1937,4400,6337,external-api,MiniMax-M2.7,commit,1
synthetic_love_choice_exception_02_04_r02,tool_memory_agent,love_choice,true,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,66313,1885,4390,6275,external-api,MiniMax-M2.7,commit,1
synthetic_love_choice_exception_02_04_r02,validator_only,love_choice,true,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,35336,625,2200,2825,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r02,cbea_lcv_runtime,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,31879,801,2200,3001,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r02,oracle_evidence_upper_bound,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,commit,
synthetic_love_choice_exception_02_04_r03,raw_prompt_stuffing,love_choice,true,false,true,true,true,false,false,false,false,false,false,false,false,false,false,true,26675,936,1623,2559,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r03,dense_retrieval_rag,love_choice,true,false,true,true,true,false,false,true,true,true,false,false,false,false,false,true,20976,535,1460,1995,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r03,long_context_llm,love_choice,true,false,true,true,true,false,true,false,false,false,false,false,false,false,false,true,34142,939,2200,3139,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r03,tool_memory_agent,love_choice,true,false,true,true,true,false,false,true,true,true,false,false,false,false,false,true,15158,913,923,1836,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r03,runtime_without_cbea,love_choice,true,false,true,false,true,false,false,false,false,false,false,false,true,true,false,false,29568,911,2200,3111,external-api,MiniMax-M2.7,repair,0
synthetic_love_choice_exception_02_04_r03,cbea_lcv_runtime,love_choice,true,false,true,false,true,false,false,false,false,false,false,false,true,true,false,false,14226,801,951,1752,external-api,MiniMax-M2.7,repair,0
synthetic_love_choice_exception_02_04_r03,oracle_evidence_upper_bound,love_choice,true,false,true,false,true,false,false,false,false,false,false,false,true,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,repair,
synthetic_love_choice_exception_02_04_r04,summarized_profile,love_choice,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,53616,1323,3015,4338,external-api,MiniMax-M2.7,repair,1
synthetic_love_choice_exception_02_04_r04,dense_retrieval_rag,love_choice,true,false,true,true,false,false,false,true,true,true,false,false,false,true,false,true,36295,535,2200,2735,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r04,long_context_llm,love_choice,true,false,true,true,false,false,false,true,false,false,false,false,false,true,false,true,24296,939,1625,2564,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r04,validator_only,love_choice,true,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,66676,1309,4400,5709,external-api,MiniMax-M2.7,commit,1
synthetic_love_choice_exception_02_04_r04,runtime_without_cbea,love_choice,true,false,true,true,false,false,false,true,true,true,false,false,false,true,false,true,35260,911,2200,3111,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r04,cbea_lcv_runtime,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,22959,801,1712,2513,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r05,raw_prompt_stuffing,love_choice,true,false,true,true,true,false,false,true,false,false,false,false,false,false,false,true,19389,936,1218,2154,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r05,summarized_profile,love_choice,true,false,true,true,true,false,false,true,true,true,false,false,false,false,false,true,36052,632,2200,2832,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r05,dense_retrieval_rag,love_choice,true,false,true,true,true,false,false,true,true,true,false,false,false,false,false,true,22561,535,1197,1732,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r05,tool_memory_agent,love_choice,true,false,true,true,true,false,false,true,true,true,false,false,false,false,false,true,31360,913,1657,2570,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r05,validator_only,love_choice,true,false,true,false,true,false,false,false,false,false,false,false,true,true,false,false,19595,625,1423,2048,external-api,MiniMax-M2.7,repair,0
synthetic_love_choice_exception_02_04_r05,runtime_without_cbea,love_choice,true,false,true,false,true,false,false,false,false,false,false,false,true,true,false,false,35934,911,2200,3111,external-api,MiniMax-M2.7,repair,0
synthetic_love_choice_exception_02_04_r05,oracle_evidence_upper_bound,love_choice,true,false,true,false,true,false,false,false,false,false,false,false,true,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,repair,
synthetic_love_choice_exception_02_04_r06,raw_prompt_stuffing,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,34246,936,2200,3136,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r06,summarized_profile,love_choice,true,false,true,true,false,false,true,true,true,true,false,false,false,true,false,true,33662,632,2200,2832,external-api,MiniMax-M2.7,commit | repair | abstain | recontract,0
synthetic_love_choice_exception_02_04_r06,long_context_llm,love_choice,true,false,true,true,false,false,false,true,false,false,false,false,false,true,false,true,15535,939,892,1831,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r06,tool_memory_agent,love_choice,true,false,true,true,false,false,false,false,false,true,false,false,false,true,false,true,27964,913,1889,2802,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r06,validator_only,love_choice,true,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,19283,625,1302,1927,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r06,cbea_lcv_runtime,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,30306,801,2200,3001,external-api,MiniMax-M2.7,commit | repair | abstain | recontract,0
synthetic_love_choice_exception_02_04_r06,oracle_evidence_upper_bound,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,commit,
synthetic_love_choice_exception_02_04_r07,raw_prompt_stuffing,love_choice,true,false,true,true,true,false,false,false,false,false,false,false,false,false,false,true,35668,936,2200,3136,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r07,dense_retrieval_rag,love_choice,true,false,true,true,true,false,false,false,true,true,false,false,false,false,false,true,19135,535,1249,1784,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r07,long_context_llm,love_choice,true,false,true,true,true,false,true,true,true,true,false,false,false,false,false,true,62548,1937,4400,6337,external-api,MiniMax-M2.7,commit | repair | abstain | recontract,1
synthetic_love_choice_exception_02_04_r07,tool_memory_agent,love_choice,true,false,true,true,true,false,false,false,true,true,false,false,false,false,false,true,30446,913,1868,2781,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r07,runtime_without_cbea,love_choice,true,false,true,false,true,false,false,false,false,false,false,false,true,true,false,false,24782,911,1325,2236,external-api,MiniMax-M2.7,repair,0
synthetic_love_choice_exception_02_04_r07,cbea_lcv_runtime,love_choice,true,false,true,false,true,false,false,false,false,false,false,false,true,true,false,false,30880,801,2200,3001,external-api,MiniMax-M2.7,repair,0
synthetic_love_choice_exception_02_04_r07,oracle_evidence_upper_bound,love_choice,true,false,true,false,true,false,false,false,false,false,false,false,true,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,repair,
synthetic_love_choice_exception_02_04_r08,summarized_profile,love_choice,true,false,true,true,false,false,false,true,false,true,false,false,false,true,false,true,70829,1323,3922,5245,external-api,MiniMax-M2.7,commit,1
synthetic_love_choice_exception_02_04_r08,dense_retrieval_rag,love_choice,true,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,26748,535,1851,2386,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r08,long_context_llm,love_choice,true,false,true,true,false,false,false,true,false,true,false,false,false,true,false,true,24575,939,1956,2895,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r08,validator_only,love_choice,true,false,true,true,false,false,true,false,true,true,false,false,false,true,false,true,34200,625,2141,2766,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r08,runtime_without_cbea,love_choice,true,false,true,true,false,false,false,true,false,false,false,false,false,true,false,true,58477,1881,3400,5281,external-api,MiniMax-M2.7,commit,1
synthetic_love_choice_exception_02_04_r08,cbea_lcv_runtime,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,26290,801,1875,2676,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r09,raw_prompt_stuffing,love_choice,true,false,true,true,true,false,false,false,false,false,false,false,false,false,false,true,26762,936,1792,2728,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r09,summarized_profile,love_choice,true,false,true,true,true,false,false,true,true,true,false,false,false,false,false,true,32643,632,1899,2531,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r09,dense_retrieval_rag,love_choice,true,false,true,true,true,false,false,false,true,true,false,false,false,false,false,true,12962,535,875,1410,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r09,tool_memory_agent,love_choice,true,false,true,true,true,false,false,true,true,true,false,false,false,false,false,true,31815,913,2200,3113,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r09,validator_only,love_choice,true,false,true,false,true,false,false,false,false,false,false,false,true,true,false,false,40258,625,2200,2825,external-api,MiniMax-M2.7,repair,0
synthetic_love_choice_exception_02_04_r09,runtime_without_cbea,love_choice,true,false,true,false,true,false,false,false,false,false,false,false,true,true,false,false,36163,911,1781,2692,external-api,MiniMax-M2.7,repair,0
synthetic_love_choice_exception_02_04_r09,oracle_evidence_upper_bound,love_choice,true,false,true,false,true,false,false,false,false,false,false,false,true,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,repair,
synthetic_love_choice_exception_02_04_r10,raw_prompt_stuffing,love_choice,true,false,true,true,false,false,false,true,false,true,false,false,false,true,false,true,13881,936,776,1712,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r10,summarized_profile,love_choice,true,false,true,false,false,false,false,false,false,false,false,true,true,false,false,false,31518,632,1902,2534,external-api,MiniMax-M2.7,abstain,0
synthetic_love_choice_exception_02_04_r10,long_context_llm,love_choice,true,false,true,true,false,false,false,true,false,true,false,false,false,true,false,true,39173,939,2200,3139,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r10,tool_memory_agent,love_choice,true,false,true,true,false,false,true,true,true,false,false,false,false,true,false,true,23174,913,1471,2384,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r10,validator_only,love_choice,true,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,35043,625,2200,2825,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r10,cbea_lcv_runtime,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,21334,801,1202,2003,external-api,MiniMax-M2.7,commit,0
synthetic_love_choice_exception_02_04_r10,oracle_evidence_upper_bound,love_choice,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,,,,,deterministic-reference,oracle-evidence-reference,commit,
